,Id,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,SimplOverallQual,SimplOverallCond,SimplPoolQC,SimplGarageCond,SimplGarageQual,SimplFireplaceQu,SimplFunctional,SimplKitchenQual,SimplHeatingQC,SimplBsmtFinType1,SimplBsmtFinType2,SimplBsmtCond,SimplBsmtQual,SimplExterCond,SimplExterQual,OverallGrade,GarageGrade,ExterGrade,KitchenScore,FireplaceScore,GarageScore,PoolScore,SimplOverallGrade,SimplExterGrade,SimplPoolScore,SimplGarageScore,SimplFireplaceScore,SimplKitchenScore,TotalBath,AllSF,AllFlrsSF,AllPorchSF,HasMasVnr,BoughtOffPlan,OverallQual-s2,OverallQual-s3,OverallQual-Sq,AllSF-2,AllSF-3,AllSF-Sq,AllFlrsSF-2,AllFlrsSF-3,AllFlrsSF-Sq,GrLivArea-2,GrLivArea-3,GrLivArea-Sq,SimplOverallQual-s2,SimplOverallQual-s3,SimplOverallQual-Sq,ExterQual-2,ExterQual-3,ExterQual-Sq,GarageCars-2,GarageCars-3,GarageCars-Sq,TotalBath-2,TotalBath-3,TotalBath-Sq,KitchenQual-2,KitchenQual-3,KitchenQual-Sq,GarageScore-2,GarageScore-3,GarageScore-Sq,TotBsmtFin,TotBath,TotArea,HasFirePlace,HasWoodDeck ,enc_street,MSSubClass_SC120,MSSubClass_SC150,MSSubClass_SC160,MSSubClass_SC180,MSSubClass_SC190,MSSubClass_SC20,MSSubClass_SC30,MSSubClass_SC40,MSSubClass_SC45,MSSubClass_SC50,MSSubClass_SC60,MSSubClass_SC70,MSSubClass_SC75,MSSubClass_SC80,MSSubClass_SC85,MSSubClass_SC90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_N,CentralAir_Y,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_Apr,MoSold_Aug,MoSold_Dec,MoSold_Feb,MoSold_Jan,MoSold_Jul,MoSold_Jun,MoSold_Mar,MoSold_May,MoSold_Nov,MoSold_Oct,MoSold_Sep,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
234,235,68.95370370370371,8.968523555396352,2,1.0,4,3,6,5,2002,2002,0.0,4,3,4.0,3.0,0.0,1.0,235.0,860.0,5,860,1960,1,4.0,8,8.0,2,3.0,2002.0,2.0,440.0,3.0,3.0,2,288,48,0,0,0,3.0,0,2010,2,2,2.0,1.0,1.0,1.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,30,9.0,12,4.0,6.0,1320.0,912.0,4,2,648.0,440.0,2.0,2.0,3.5,2820.0,1960,48,0.0,0,36,216,2.449489742783178,7952400.0,22425768000.0,53.103672189407014,3841600,7529536000,44.27188724235731,3841600,7529536000,44.27188724235731,4,8,1.4142135623730951,16,64,2.0,4.0,8.0,1.4142135623730951,12.25,42.875,1.8708286933869707,16.0,64.0,2.0,1742400.0,2299968000.0,36.3318042491699,625.0,3.5,2820.0,True,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5866619578891976
235,236,21.0,7.427144133408616,2,1.0,4,3,6,3,1971,1971,604.0,3,3,3.0,3.0,0.0,1.0,125.0,483.0,3,483,987,1,3.0,5,8.0,0,4.0,1971.0,1.0,264.0,3.0,3.0,2,0,0,0,0,0,3.0,0,2008,2,1,2.0,1.0,1.0,2.0,4.0,1.0,1,2.0,1.0,1.0,1.0,1,1,18,9.0,9,3.0,4.0,792.0,912.0,2,1,648.0,264.0,2.0,1.0,1.5,1470.0,987,0,1.0,0,36,216,2.449489742783178,2160900.0,3176523000.0,38.34057902536163,974169,961504803,31.416556144810016,974169,961504803,31.416556144810016,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,2.25,3.375,1.224744871391589,9.0,27.0,1.7320508075688772,627264.0,496793088.0,28.142494558940577,358.0,1.5,1470.0,False,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.517858159328093
236,237,65.0,9.07954808172616,2,1.0,4,3,7,5,2004,2004,98.0,4,3,4.0,3.0,2.0,1.0,1390.0,1414.0,5,1414,1414,1,4.0,6,8.0,0,4.0,2004.0,2.0,494.0,3.0,3.0,2,132,105,0,0,0,3.0,0,2010,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4.0,4.0,1482.0,912.0,6,2,648.0,494.0,2.0,2.0,2.0,2828.0,1414,105,1.0,0,49,343,2.6457513110645907,7997584.0,22617167552.0,53.178943201233324,1999396,2827145944,37.603191353926334,1999396,2827145944,37.603191353926334,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,16.0,64.0,2.0,2196324.0,3254952168.0,38.49675310984031,24.0,2.0,2828.0,False,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5749618000072627
237,238,68.95370370370371,9.154193211353181,2,1.0,3,3,7,7,1993,2003,0.0,4,3,4.0,3.0,0.0,1.0,594.0,996.0,5,1014,1744,1,4.0,7,8.0,0,4.0,1993.0,2.0,457.0,3.0,3.0,2,370,70,0,0,0,3.0,0,2010,3,3,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,49,9.0,12,4.0,4.0,1371.0,912.0,9,2,648.0,457.0,2.0,2.0,2.5,2740.0,1744,308,0.0,0,49,343,2.6457513110645907,7507600.0,20570824000.0,52.3450093132096,3041536,5304438784,41.7612260356422,3041536,5304438784,41.7612260356422,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,16.0,64.0,2.0,1879641.0,2576987811.0,37.027017163147235,402.0,2.5,2740.0,False,True,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5785633863942237
238,239,93.0,9.395241931033524,2,1.0,4,3,8,5,2007,2007,254.0,5,3,5.0,3.0,0.0,1.0,1694.0,1694.0,5,1694,1694,1,4.0,7,8.0,0,4.0,2007.0,3.0,818.0,3.0,3.0,2,168,228,0,0,0,3.0,0,2007,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,1.0,1.0,1.0,2.0,1,2,40,9.0,15,4.0,4.0,2454.0,912.0,6,2,648.0,818.0,2.0,2.0,2.0,3388.0,1694,228,1.0,1,64,512,2.8284271247461903,11478544.0,38889307072.0,58.20652884342099,2869636,4861163384,41.15823125451335,2869636,4861163384,41.15823125451335,9,27,1.7320508075688772,25,125,2.23606797749979,9.0,27.0,1.7320508075688772,4.0,8.0,1.4142135623730951,16.0,64.0,2.0,6022116.0,14778272664.0,49.53786430600334,0.0,2.0,3388.0,False,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.6151897374284947
239,240,52.0,9.07589427542326,2,1.0,4,3,6,4,1945,1950,0.0,3,3,3.0,2.0,0.0,1.0,641.0,735.0,3,798,1487,1,3.0,7,8.0,1,4.0,1949.0,1.0,220.0,3.0,3.0,2,0,140,0,0,0,3.0,0,2010,2,2,2.0,1.0,1.0,2.0,4.0,1.0,1,1.0,1.0,1.0,1.0,1,1,24,9.0,9,3.0,4.0,660.0,912.0,4,1,648.0,220.0,2.0,1.0,1.5,2222.0,1487,140,0.0,0,36,216,2.449489742783178,4937284.0,10970645048.0,47.138094997570704,2211169,3288008303,38.561638969317684,2211169,3288008303,38.561638969317684,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,2.25,3.375,1.224744871391589,9.0,27.0,1.7320508075688772,435600.0,287496000.0,25.69046515733026,94.0,1.5,2222.0,True,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5364827666651832
240,241,75.0,9.105090961257085,2,1.0,4,3,8,5,2008,2008,36.0,4,3,4.0,3.0,2.0,1.0,488.0,1566.0,5,1566,1566,1,4.0,7,8.0,0,4.0,2008.0,2.0,750.0,3.0,3.0,2,144,168,0,0,0,3.0,0,2010,3,2,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,40,9.0,12,4.0,4.0,2250.0,912.0,6,2,648.0,750.0,2.0,2.0,3.0,3132.0,1566,168,1.0,0,64,512,2.8284271247461903,9809424.0,30723115968.0,55.96427431853289,2452356,3840389496,39.57271787481876,2452356,3840389496,39.57271787481876,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,9.0,27.0,1.7320508075688772,16.0,64.0,2.0,5062500.0,11390625000.0,47.43416490252569,1078.0,3.0,3132.0,False,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.6010594811260828
241,242,40.0,8.263848131368906,2,1.0,4,3,5,9,1945,1997,0.0,3,4,3.0,3.0,0.0,1.0,357.0,686.0,4,866,866,1,4.0,4,8.0,0,4.0,1979.0,0.0,0.0,3.0,3.0,2,58,42,0,0,0,3.0,0,2007,2,3,2.0,1.0,1.0,2.0,4.0,2.0,2,2.0,1.0,1.0,1.0,2,1,45,9.0,12,4.0,4.0,1446.0,912.0,6,2,648.0,484.0,2.0,2.0,1.0,1552.0,866,42,0.0,0,25,125,2.23606797749979,2408704.0,3738308608.0,39.395431207184416,749956,649461896,29.427877939124322,749956,649461896,29.427877939124322,4,8,1.4142135623730951,9,27,1.7320508075688772,0.0,0.0,0.0,1.0,1.0,1.0,16.0,64.0,2.0,2090916.0,3023464536.0,38.02630668366309,329.0,1.0,1552.0,False,True,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5347105737128777
242,243,63.0,8.517393171418904,2,1.0,4,3,5,4,1900,1950,0.0,3,3,3.0,3.0,0.0,1.0,540.0,540.0,4,889,1440,1,3.0,6,8.0,0,4.0,1940.0,1.0,352.0,2.0,3.0,2,0,0,77,0,0,3.0,0,2006,2,2,2.0,1.0,1.0,2.0,4.0,1.0,2,1.0,1.0,1.0,1.0,1,1,20,6.0,9,3.0,4.0,704.0,912.0,4,1,648.0,352.0,2.0,1.0,1.0,1980.0,1440,77,0.0,0,25,125,2.23606797749979,3920400.0,7762392000.0,44.49719092257398,2073600,2985984000,37.94733192202055,2073600,2985984000,37.94733192202055,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,1.0,1.0,1.0,9.0,27.0,1.7320508075688772,495616.0,348913664.0,26.5329983228432,0.0,1.0,1980.0,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5077451697809687
243,244,75.0,9.283869605264298,2,1.0,4,3,6,6,1980,1980,0.0,3,3,4.0,3.0,0.0,1.0,626.0,626.0,3,626,1217,1,3.0,6,8.0,1,3.0,1980.0,1.0,288.0,3.0,3.0,2,0,28,0,0,0,3.0,0,2009,2,2,2.0,1.0,1.0,1.0,4.0,1.0,1,1.0,1.0,1.0,2.0,1,1,36,9.0,9,3.0,3.0,864.0,912.0,4,1,648.0,288.0,1.0,1.0,1.5,1843.0,1217,28,0.0,0,36,216,2.449489742783178,3396649.0,6260024107.0,42.930175867331364,1481089,1802485313,34.88552708502482,1481089,1802485313,34.88552708502482,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,2.25,3.375,1.224744871391589,9.0,27.0,1.7320508075688772,746496.0,644972544.0,29.393876913398138,0.0,1.5,1843.0,True,False,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.541228329571344
244,245,68.95370370370371,9.091669442258505,2,1.0,3,3,7,5,1994,2002,0.0,4,3,4.0,3.0,0.0,1.0,253.0,948.0,5,1222,2110,1,4.0,8,8.0,2,2.0,1994.0,2.0,463.0,3.0,3.0,2,0,130,0,0,0,3.0,0,2010,3,2,2.0,1.0,1.0,1.0,4.0,2.0,2,2.0,1.0,1.0,2.0,1,2,35,9.0,12,4.0,4.0,1389.0,912.0,6,2,648.0,463.0,2.0,2.0,3.5,3058.0,2110,130,0.0,0,49,343,2.6457513110645907,9351364.0,28596471112.0,55.299186250793966,4452100,9393931000,45.93473631142341,4452100,9393931000,45.93473631142341,9,27,1.7320508075688772,16,64,2.0,4.0,8.0,1.4142135623730951,12.25,42.875,1.8708286933869707,16.0,64.0,2.0,1929321.0,2679826869.0,37.26929030716845,695.0,3.5,3058.0,True,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5825451877824173
245,246,80.0,9.249657234353133,2,1.0,4,3,7,5,1988,1988,102.0,3,3,4.0,3.0,2.0,1.0,916.0,1845.0,4,1872,1872,1,3.0,6,8.0,1,3.0,1988.0,2.0,604.0,3.0,3.0,2,197,39,0,0,0,3.0,0,2006,3,2,2.0,1.0,1.0,1.0,4.0,1.0,2,2.0,1.0,1.0,2.0,1,1,35,9.0,9,3.0,3.0,1812.0,912.0,6,1,648.0,604.0,1.0,1.0,2.5,3717.0,1872,39,1.0,0,49,343,2.6457513110645907,13816089.0,51354402813.0,60.96720429870473,3504384,6560206848,43.266615305567875,3504384,6560206848,43.266615305567875,9,27,1.7320508075688772,9,27,1.7320508075688772,4.0,8.0,1.4142135623730951,6.25,15.625,1.5811388300841898,9.0,27.0,1.7320508075688772,3283344.0,5949419328.0,42.567593307585526,929.0,2.5,3717.0,True,True,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.5948537977119215
246,247,69.0,9.120743838164426,2,1.0,4,3,6,8,1910,1950,0.0,3,2,2.0,3.0,0.0,1.0,1020.0,1020.0,4,908,1928,2,2.0,9,8.0,0,4.0,1910.0,1.0,440.0,1.0,1.0,2,0,60,112,0,0,3.0,0,2006,2,3,2.0,1.0,1.0,2.0,4.0,1.0,2,1.0,1.0,1.0,1.0,1,1,48,1.0,6,4.0,4.0,440.0,912.0,6,1,648.0,440.0,2.0,2.0,2.0,2948.0,1928,172,0.0,0,36,216,2.449489742783178,8690704.0,25620195392.0,54.29548784199291,3717184,7166730752,43.9089968002003,3717184,7166730752,43.9089968002003,4,8,1.4142135623730951,9,27,1.7320508075688772,1.0,1.0,1.0,4.0,8.0,1.4142135623730951,4.0,8.0,1.4142135623730951,193600.0,85184000.0,20.97617696340303,0.0,2.0,2948.0,False,False,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.551610286624278
